No.,Player,Pos,PER
2,James Bailey,PF,16.0
22,Joe Bryant,SF,10.4
0,Calvin Garrett,SF,6.4
44,Elvin Hayes,PF,14.7
6,Tom Henderson,SG,11.5
27,Caldwell Jones,C,12.3
11,Major Jones,PF,11.9
30,Allen Leavell,PG,15.8
23,Calvin Murphy,PG,14.8
52,Chuck Nevitt,C,14.8
5,Billy Paultz,C,9.6
13,Jeff Taylor,SG,7.9
20,Terry Teagle,SG,10.3
42,Wally Walker,SF,10.1
