No.,Player,Pos,PER
42,Greg Ballard,SF,16.7
33,Dave Britton,PG,18.0
4,Lewis Brown,C,-18.6
34,Austin Carr,SG,7.2
22,Don Collins,SF,13.6
10,Bob Dandridge,SF,11.6
35,Kevin Grevey,SG,14.5
11,Elvin Hayes,PF,14.9
25,Mitch Kupchak,PF,16.6
44,Rick Mahorn,PF,13.6
14,Wes Matthews,PG,12.6
33,Andre McCarter,PG,8.8
22,Keith McCord,SG,7.9
1,Kevin Porter,PG,16.2
20,Anthony Roberts,SF,6.2
12,Carlos Terry,SG,13.7
41,Wes Unseld,C,13.5
23,John Williamson,SG,4.2
