No.,Player,Pos,PER
0,Darrell Arthur,PF,10.5
9,Ronnie Brewer,SG,5.9
1,DeMarre Carroll,SF,8.5
11,Mike Conley,PG,13.9
33,Marc Gasol,C,19.3
22,Rudy Gay,SF,16.2
2,Trey Gilder,SF,30.9
15,Hamed Haddadi,C,7.2
25,Lester Hudson,PG,18.3
45,Steven Hunter,C,11.6
3,Allen Iverson,PG,16.9
32,O.J. Mayo,SG,14.6
50,Zach Randolph,PF,21.2
34,Hasheem Thabeet,C,12.9
10,Jamaal Tinsley,PG,7.8
5,Marcus Williams,PG,10.6
4,Sam Young,SF,13.0
