No.,Player,Pos,PER
10,Don Adams,SF,3.9
8,Walt Bellamy,C,15.9
20,Steve Bracey,PG,12.7
31,Bob Christian,C,14.5
3,Herm Gilliam,PG,14.0
42,Jeff Halliburton,SG,13.4
23,Lou Hudson,SF,19.0
44,Pete Maravich,SG,19.6
25,Eddie Mast,PF,10.7
22,Don May,SF,12.0
30,George Trapp,PF,13.1
22,John Tschogl,SF,4.6
12,Jim Washington,PF,10.7
33,John Wetzel,SG,6.8
