No.,Player,Pos,PER
7,Danny Ainge,PG,16.1
33,Randy Allen,SG,8.4
35,Antoine Carr,PF,18.8
15,Vinny Del Negro,SG,12.6
42,Pervis Ellison,C,10.3
2,Michael Jackson,PG,8.1
32,Greg Kite,C,7.0
22,Rodney McCray,SF,16.7
21,Harold Pressley,SF,13.7
50,Ralph Sampson,C,5.5
30,Kenny Smith,PG,12.8
41,Greg Stokes,PF,-8.2
23,Wayman Tisdale,PF,18.1
11,Sedric Toney,PG,7.1
4,Henry Turner,PF,14.2
35,Mike Williams,PF,5.8
