No.,Player,Pos,PER
14,Bird Averitt,SG,8.2
21,Tim Bassett,PF,8.6
16,Bob Carrington,SG,8.3
31,Mark Crow,SF,12.8
11,Robert Hawkins,SG,13.3
28,Darnell Hillman,PF,14.6
35,Kim Hughes,C,6.8
52,George Johnson,C,11.6
15,Eddie Jordan,PG,16.6
22,Bernard King,SF,17.3
11,Louie Nelson,SG,14.0
54,Howard Porter,SF,18.3
1,Kevin Porter,PG,15.8
30,Al Skinner,SG,13.3
20,Jan Van Breda Kolff,SF,7.5
42,Wilson Washington,PF,11.9
23,John Williamson,SG,18.5
15,Dave Wohl,PG,1.5
