No.,Player,Pos,PER
31,Brent Barry,SG,15.0
24,Terry Dehere,PG,12.4
0,Kevin Duckworth,C,6.1
50,Rich Manning,PF,10.9
15,Darrick Martin,PG,16.9
7,Lamond Murray,SF,14.4
45,Bo Outlaw,PF,16.3
52,Eric Piatkowski,SG,18.2
2,Pooh Richardson,PG,11.8
53,Stanley Roberts,C,14.1
54,Rodney Rogers,SF,14.2
33,Dwayne Schintzius,C,8.1
21,Malik Sealy,SG,13.7
35,Loy Vaught,PF,16.6
55,Lorenzen Wright,C,12.5
