No.,Player,Pos,PER
22,Rolando Blackman,SG,15.6
15,Brad Davis,PG,7.2
43,Terry Davis,PF,12.4
40,James Donaldson,C,12.0
5,Tom Garrick,SG,11.3
12,Derek Harper,PG,16.7
35,Donald Hodge,PF,13.8
41,Brian Howard,SF,13.0
55,Mike Iuzzolino,PG,13.3
21,Fat Lever,SG,14.9
1,Rodney McCray,SF,12.6
20,Tracy Moore,SF,11.6
23,Brian Quinnett,SG,7.7
34,Doug Smith,PF,11.9
31,Joao Vianna,SF,1.0
33,Randy White,PF,10.9
32,Herb Williams,C,12.6
