No.,Player,Pos,PER
4,Charles Barkley,PF,21.6
50,Matt Bullard,SF,13.8
15,Emanual Davis,PG,9.2
22,Clyde Drexler,SG,19.8
17,Mario Elie,SF,12.9
32,Othella Harrington,PF,13.7
8,Eddie Johnson,SF,13.1
27,Charles Jones,PF,7.8
12,Matt Maloney,PG,10.5
34,Hakeem Olajuwon,C,20.8
20,Brent Price,PG,10.9
1,Rodrick Rhodes,SF,7.7
41,Joe Stephens,SF,17.7
42,Kevin Willis,PF,18.3
