No.,Player,Pos,PER
23,Mike Bratz,PG,12.9
17,Ron Brewer,SG,8.6
2,Joe Barry Carroll,C,16.8
18,Don Collins,SG,12.4
15,Lester Conner,SG,15.1
40,Russell Cross,C,15.3
55,Chris Engler,C,5.3
21,Sleepy Floyd,PG,14.6
43,Mickey Johnson,PF,15.3
20,Pace Mannion,SF,8.5
18,Lorenzo Romar,PG,8.9
45,Purvis Short,SF,16.9
13,Larry Smith,PF,12.1
22,Darren Tillis,C,9.5
33,Sam Williams,PF,17.7
