No.,Player,Pos,PER
35,Malik Allen,PF,3.3
33,Ryan Anderson,PF,19.0
1,Gilbert Arenas,PG,8.6
30,Brandon Bass,PF,15.9
15,Vince Carter,SG,16.2
3,Earl Clark,SF,9.9
25,Chris Duhon,PG,5.6
13,Marcin Gortat,C,13.7
12,Dwight Howard,C,26.1
9,Rashard Lewis,PF,11.0
14,Jameer Nelson,PG,15.4
20,Mickael Pietrus,SF,8.3
7,J.J. Redick,SG,12.8
23,Jason Richardson,SG,13.2
5,Quentin Richardson,SF,8.1
15,Hedo Turkoglu,SF,13.6
44,Jason Williams,PG,8.5
