No.,Player,Pos,PER
3,Dewayne Dedmon,C,13.3
10,Evan Fournier,SG,12.4
8,Channing Frye,PF,9.5
0,Aaron Gordon,PF,11.4
7,Ben Gordon,SG,10.6
34,Willie Green,SG,7.9
21,Maurice Harkless,SF,8.4
12,Tobias Harris,SF,16.7
11,Devyn Marble,SG,5.9
44,Andrew Nicholson,PF,10.3
2,Kyle O'Quinn,PF,14.8
5,Victor Oladipo,SG,15.9
4,Elfrid Payton,PG,13.8
13,Luke Ridnour,PG,10.0
9,Nikola Vucevic,C,21.5
