No.,Player,Pos,PER
41,Tom Boswell,PF,14.6
22,Geoff Crompton,C,2.6
31,Bo Ellis,PF,12.2
55,Phil Hicks,SF,6.5
35,Kim Hughes,C,11.7
44,Dan Issel,C,18.3
10,John Kuester,PG,6.9
30,George McGinnis,PF,20.6
21,Anthony Roberts,SF,11.2
11,Charlie Scott,PG,9.8
5,Robert Smith,PG,11.6
33,David Thompson,SG,19.9
32,Bob Wilkerson,SF,12.0
