No.,Player,Pos,PER
32,Renaldo Balkman,SF,16.1
26,Kelvin Cato,C,12.3
25,Mardy Collins,SF,9.2
11,Jamal Crawford,SG,14.5
34,Eddy Curry,C,17.0
1,Steve Francis,SG,15.1
7,Channing Frye,PF,10.5
13,Jerome James,C,5.1
20,Jared Jeffries,SF,8.6
42,David Lee,PF,20.2
3,Stephon Marbury,PG,15.3
5,Randolph Morris,C,1.5
23,Quentin Richardson,SF,14.3
4,Nate Robinson,PG,15.2
31,Malik Rose,PF,7.7
