No.,Player,Pos,PER
52,Jim Brewer,PF,10.1
34,Austin Carr,SG,15.4
22,Jim Chones,C,13.7
40,Harry Davis,SF,10.6
11,Walt Frazier,PG,12.9
25,Terry Furlow,SG,17.0
1,Kenny Higgs,PG,12.4
24,John Lambert,PF,10.9
15,Butch Lee,PG,15.7
30,Mike Mitchell,SF,16.8
20,Campy Russell,SF,18.6
7,Bingo Smith,SG,13.4
3,Elmore Smith,C,14.5
14,Foots Walker,PG,15.0
