No.,Player,Pos,PER
12,Kenny Anderson,PG,10.4
20,Jon Barry,SG,10.6
1,Josh Childress,SG,15.2
40,Jason Collier,C,11.0
0,Tony Delk,SG,15.1
13,Boris Diaw,SG,10.0
14,Predrag Drobnjak,C,12.7
54,Obinna Ekezie,C,10.4
7,Tom Gugliotta,PF,11.1
3,Al Harrington,SF,14.4
36,Royal Ivey,PG,8.9
10,Tyronn Lue,PG,16.2
34,Jelani McCoy,C,6.2
2,Anthony Miller,PF,16.9
15,Donta Smith,SG,10.6
5,Josh Smith,SF,15.4
44,Michael Stewart,PF,10.6
0,James Thomas,PF,21.8
8,Antoine Walker,PF,15.5
42,Kevin Willis,C,8.0
