No.,Player,Pos,PER
15,Carmelo Anthony,SF,22.0
11,Earl Boykins,PG,15.7
7,Greg Buckner,SG,11.4
23,Marcus Camby,C,19.9
10,Howard Eisley,PG,10.0
56,Francisco Elson,C,10.1
30,Reggie Evans,PF,9.2
31,Nene Hilario,PF,-54.4
32,Julius Hodge,SG,4.2
3,DerMarr Johnson,SG,11.7
43,Linas Kleiza,PF,13.2
1,Voshon Lenard,SG,10.1
6,Kenyon Martin,PF,16.7
24,Andre Miller,PG,16.4
21,Eduardo Najera,PF,10.9
22,Ruben Patterson,SG,15.4
9,Bryon Russell,SF,16.4
5,Charles Smith,SG,-28.1
8,Earl Watson,PG,12.8
