No.,Player,Pos,PER
20,Joe Alexander,SF,2.8
32,Devin Brown,SG,0.4
9,Luol Deng,SF,16.1
22,Taj Gibson,PF,13.8
34,Aaron Gray,C,7.0
12,Kirk Hinrich,SG,11.6
11,Lindsey Hunter,PG,-2.2
16,James Johnson,PF,10.4
0,Acie Law,PG,15.4
52,Brad Miller,C,12.9
6,Ronald Murray,SG,12.1
13,Joakim Noah,C,17.9
2,Jannero Pargo,PG,8.9
35,Chris Richard,PF,6.5
1,Derrick Rose,PG,18.6
15,John Salmons,SG,12.7
24,Tyrus Thomas,PF,16.5
21,Hakim Warrick,PF,15.7
