No.,Player,Pos,PER
35,Malik Allen,PF,15.0
52,Ernest Brown,C,-9.7
25,Anthony Carter,PG,8.9
3,LaPhonso Ellis,SF,9.1
15,Chris Gatling,PF,13.4
13,Kendall Gill,SG,7.6
44,Brian Grant,PF,12.7
8,Tang Hamilton,SF,10.9
5,Eddie House,PG,11.6
24,Jim Jackson,SF,11.3
12,Mike James,PG,9.4
6,Eddie Jones,SG,17.5
4,Sam Mack,SF,3.1
22,Sean Marks,C,9.3
33,Alonzo Mourning,C,18.9
50,Vladimir Stepania,C,13.9
1,Rod Strickland,PG,15.6
