No.,Player,Pos,PER
42,Elton Brand,PF,21.7
1,Keyon Dooling,SG,9.6
2,Melvin Ely,C,10.8
32,Tremaine Fowlkes,SF,12.4
20,Marko Jaric,SF,14.4
50,Corey Maggette,SG,17.4
24,Andre Miller,PG,15.2
7,Lamar Odom,SF,14.6
34,Michael Olowokandi,C,10.5
44,Cherokee Parks,PF,13.3
52,Eric Piatkowski,SG,16.0
3,Quentin Richardson,SG,12.5
45,Sean Rooks,C,7.7
54,Chris Wilcox,PF,12.5
16,Wang Zhizhi,C,11.6
