No.,Player,Pos,PER
3,Al-Farouq Aminu,SF,9.6
12,Eric Bledsoe,PG,10.8
45,Rasual Butler,SG,5.9
31,Jarron Collins,C,1.8
34,Brian Cook,PF,11.6
5,Baron Davis,PG,16.3
50,Ike Diogu,PF,13.7
4,Randy Foye,SG,11.4
15,Ryan Gomes,SF,9.0
10,Eric Gordon,SG,18.5
32,Blake Griffin,PF,21.9
9,DeAndre Jordan,C,14.8
35,Chris Kaman,C,15.7
8,Jamario Moon,SF,8.4
1,Craig Smith,PF,15.4
13,Willie Warren,PG,10.8
25,Mo Williams,PG,14.0
