No.,Player,Pos,PER
14,Henry Bibby,PG,11.2
23,Joe Bryant,PF,13.1
42,Harvey Catchings,C,9.9
10,Maurice Cheeks,PG,12.6
20,Doug Collins,SG,16.0
53,Darryl Dawkins,C,15.6
6,Julius Erving,SF,20.1
24,Bobby Jones,PF,16.7
11,Caldwell Jones,C,13.4
50,Steve Mix,SF,19.4
22,Eric Money,PG,11.8
4,Marlon Redmond,SG,-13.4
44,Ralph Simpson,SG,11.2
30,Al Skinner,SG,8.0
