No.,Player,Pos,PER
50,Ashraf Amaya,PF,8.8
40,Calbert Cheaney,SG,11.1
22,Matt Fish,C,-3.7
44,Harvey Grant,PF,8.8
5,Juwan Howard,SF,16.1
32,Jaren Jackson,SG,10.1
23,Tim Legler,SG,4.4
77,Gheorghe Muresan,C,16.7
35,Tracy Murray,SF,14.6
15,Gaylon Nickerson,SG,4.5
1,Rod Strickland,PG,19.7
30,Ben Wallace,PF,6.0
4,Chris Webber,PF,21.8
12,Chris Whitney,PG,15.2
43,Lorenzo Williams,C,8.0
