No.,Player,Pos,PER
35,Zaid Abdul-Aziz,C,16.3
10,Don Adams,SF,11.7
14,Bird Averitt,SG,11.2
44,Adrian Dantley,SF,18.3
15,Ernie DiGregorio,PG,12.1
5,Fred Foster,SF,7.7
22,Gus Gerard,SF,12.4
40,John Gianelli,C,10.8
52,George Johnson,C,14.3
20,Moses Malone,C,-0.3
22,Clyde Mayes,PF,-1.7
11,Bob McAdoo,C,19.9
52,Tom McMillen,C,13.9
21,Johnny Neumann,SG,19.8
25,Jim Price,PG,10.8
34,John Shumate,PF,15.9
9,Randy Smith,SG,17.6
12,Claude Terry,SG,11.6
11,Chuck Williams,PG,10.4
