No.,Player,Pos,PER
1,Chauncey Billups,PG,21.3
8,Will Blalock,PG,4.5
34,Dale Davis,C,13.2
20,Carlos Delfino,SG,12.8
12,Ronald Dupree,SF,7.4
32,Richard Hamilton,SG,18.1
10,Lindsey Hunter,PG,12.7
25,Amir Johnson,PF,20.6
54,Jason Maxiell,C,14.4
24,Antonio McDyess,PF,18.1
13,Nazr Mohammed,C,16.5
6,Ronald Murray,SG,10.8
22,Tayshaun Prince,SF,16.0
36,Rasheed Wallace,C,15.7
84,Chris Webber,PF,16.9
