No.,Player,Pos,PER
6,Pero Antic,PF,11.7
14,Gustavo Ayon,C,12.9
42,Elton Brand,PF,14.0
5,DeMarre Carroll,SF,13.9
7,Jared Cunningham,SG,-1.8
15,Al Horford,C,22.0
12,John Jenkins,SG,4.7
26,Kyle Korver,SG,13.5
8,Shelvin Mack,PG,13.2
20,Cartier Martin,SF,10.9
4,Paul Millsap,PF,19.8
31,Mike Muscala,PF,10.8
2,James Nunnally,SF,6.2
45,Dexter Pittman,C,13.1
17,Dennis Schroder,PG,5.8
32,Mike Scott,PF,15.3
0,Jeff Teague,PG,17.1
3,Lou Williams,PG,14.2
