No.,Player,Pos,PER
5,David Burns,PG,5.3
23,T.R. Dunn,SG,12.1
2,Alex English,SF,22.2
22,Glen Gondrezick,SF,14.9
1,Kenny Higgs,PG,10.8
34,Cedrick Hordges,PF,10.4
44,Dan Issel,C,23.1
7,Billy McKinney,PG,14.4
43,James Ray,PF,10.2
25,Dave Robisch,C,17.9
10,John Roche,SG,11.8
33,David Thompson,SG,17.6
55,Kiki Vandeweghe,PF,18.9
