No.,Player,Pos,PER
7,Kelenna Azubuike,SF,14.7
18,Marco Belinelli,SG,11.8
15,Andris Biedrins,C,19.1
6,Jamal Crawford,PG,15.0
33,Jermareo Davidson,SF,12.3
8,Monta Ellis,SG,14.5
3,Al Harrington,PF,8.8
1,Stephen Jackson,SF,16.1
31,Rob Kurz,SF,11.8
50,Corey Maggette,PF,16.9
22,Anthony Morrow,SG,14.7
20,DeMarcus Nelson,PG,6.5
4,Anthony Randolph,PF,16.9
21,Ronny Turiaf,C,14.5
23,C.J. Watson,PG,14.2
5,Marcus Williams,PG,3.7
32,Brandan Wright,PF,18.7
