No.,Player,Pos,PER
12,Cory Alexander,SG,8.8
35,Malik Allen,PF,14.8
10,Keith Bogans,SG,10.4
7,Primoz Brezec,C,16.1
13,Matt Carroll,SG,14.7
2,Melvin Ely,PF,10.5
1,Jason Hart,PG,16.9
5,Eddie House,SG,16.3
24,Jason Kapono,SF,11.8
22,Brevin Knight,PG,18.0
50,Emeka Okafor,PF,16.3
21,Bernard Robinson,SG,9.8
4,Kareem Rush,SG,11.0
31,Jamal Sampson,PF,11.6
32,Tamar Slay,SG,1.5
8,Steve Smith,SG,14.8
0,Theron Smith,SF,5.2
3,Gerald Wallace,SF,14.1
55,Jahidi White,C,6.8
