No.,Player,Pos,PER
13,Chucky Atkins,PG,5.1
4,Nick Collison,C,14.8
35,Kevin Durant,SF,20.8
22,Jeff Green,PF,13.9
51,Steven Hill,PF,88.3
12,Nenad Krstic,C,13.6
14,Shaun Livingston,PG,13.5
34,Desmond Mason,SG,7.1
27,Johan Petro,C,9.3
9,Malik Rose,SF,9.0
2,Thabo Sefolosha,SG,12.5
18,Mouhamed Sene,C,33.2
7,Joe Smith,C,13.2
31,Robert Swift,C,11.5
25,Earl Watson,PG,9.5
5,Kyle Weaver,SG,10.2
0,Russell Westbrook,PG,15.2
3,D.J. White,PF,19.8
54,Chris Wilcox,C,13.4
21,Damien Wilkins,SG,8.3
