No.,Player,Pos,PER
0,Gilbert Arenas,PG,24.0
32,Andray Blatche,PF,12.1
52,Calvin Booth,C,9.6
3,Caron Butler,SF,18.3
6,Antonio Daniels,SG,15.0
42,Mike Hall,SF,3.1
24,Jarvis Hayes,SF,10.7
33,Brendan Haywood,C,14.2
4,Antawn Jamison,PF,18.4
54,James Lang,C,6.6
8,Roger Mason,SG,7.2
51,Michael Ruffin,PF,4.4
9,Darius Songaila,PF,13.6
2,DeShawn Stevenson,SG,12.9
21,Donell Taylor,SG,10.3
36,Etan Thomas,C,15.6
