No.,Player,Pos,PER
52,Chucky Brown,PF,8.9
5,Elden Campbell,C,14.6
44,Derrick Coleman,PF,18.9
1,Baron Davis,PG,12.9
21,Ricky Davis,SG,15.3
2,Dale Ellis,SG,4.2
52,Todd Fuller,C,9.6
7,Michael Hawkins,PG,8.8
55,Derek Hood,PF,-24.2
6,Eddie Jones,SG,19.9
14,Anthony Mason,SF,14.4
40,Brad Miller,C,18.9
11,Jason Miskiri,PG,-12.4
13,Bobby Phills,SG,14.6
3,Eldridge Recasner,PG,13.1
32,Eddie Robinson,SF,16.4
4,David Wesley,PG,15.0
