No.,Player,Pos,PER
20,Ron Anderson,SF,13.9
34,Charles Barkley,PF,27.1
1,Scott Brooks,PG,14.2
7,Lanard Copeland,SG,10.0
12,Johnny Dawkins,PG,16.0
8,Corey Gaines,SG,6.2
42,Mike Gminski,C,15.7
33,Hersey Hawkins,SG,17.0
30,Lewis Lloyd,SG,-20.4
44,Rick Mahorn,PF,13.9
40,Kurt Nimphius,C,7.9
18,Kenny Payne,SF,10.7
14,Dexter Shouse,PG,-6.8
21,Derek Smith,SF,13.7
23,Bob Thornton,PF,6.1
31,Jay Vincent,SF,13.2
