No.,Player,Pos,PER
4,Kelenna Azubuike,SG,-3.4
3,Rodrigue Beaubois,PG,15.3
35,Brian Cardinal,SF,3.3
25,Vince Carter,SG,13.6
33,Brendan Haywood,C,12.9
9,Yi Jianlian,PF,10.4
20,Dominique Jones,SG,11.8
2,Jason Kidd,PG,13.1
28,Ian Mahinmi,C,13.5
0,Shawn Marion,SF,15.0
41,Dirk Nowitzki,PF,21.7
7,Lamar Odom,SF,9.2
31,Jason Terry,SG,15.7
13,Delonte West,PG,15.3
32,Sean Williams,C,18.8
34,Brandan Wright,C,21.6
