No.,Player,Pos,PER
41,Thurl Bailey,PF,12.9
21,Lance Blanks,SG,8.4
4,Gerald Glass,SF,3.6
32,Christian Laettner,PF,17.3
13,Luc Longley,C,10.7
25,Marlon Maxey,PF,15.8
30,Bob McCann,SF,10.9
45,Chuck Person,SF,12.2
52,Mark Randall,PF,-8.6
4,Brad Sellers,PF,8.4
3,Chris Smith,SG,11.1
50,Felton Spencer,C,8.2
2,Gundars Vetra,SF,13.6
5,Doug West,SG,14.2
24,Micheal Williams,PG,19.0
