No.,Player,Pos,PER
15,Bird Averitt,SG,11.5
8,Marvin Barnes,PF,14.1
7,Gary Brokaw,SG,13.3
22,Gus Gerard,SF,13.5
14,Mike Glenn,SG,14.3
10,Larry Johnson,SG,8.0
24,Wil Jones,PF,9.4
25,Billy Knight,SF,18.7
45,Scott Lloyd,C,9.6
12,Ted McClain,PG,10.5
44,Jim McDaniels,C,10.2
43,Larry McNeill,PF,16.0
31,Swen Nater,C,16.9
40,Eddie Owens,SF,8.8
34,John Shumate,PF,14.2
9,Randy Smith,SG,19.1
11,Chuck Williams,PG,9.5
32,Bill Willoughby,SF,10.9
