No.,Player,Pos,PER
42,Lucius Allen,PG,8.7
11,Ron Behagen,PF,10.8
10,Otis Birdsong,SG,18.4
16,Tom Burleson,C,15.3
1,Phil Ford,PG,15.8
22,Gus Gerard,SF,11.4
30,Darnell Hillman,PF,10.7
44,Sam Lacey,C,15.3
25,Billy McKinney,PG,15.6
55,Bob Nash,SF,9.6
23,Marlon Redmond,SG,11.3
52,Bill Robinzine,PF,16.4
31,Richard Washington,PF,5.3
15,Scott Wedman,SF,16.9
