No.,Player,Pos,PER
20,Corky Calhoun,SF,7.5
14,Scott English,SF,11.2
16,Lamar Green,PF,10.8
11,Clem Haskins,SG,15.0
42,Connie Hawkins,SF,16.2
13,Gus Johnson,PF,11.6
1,Mo Layton,SG,12.5
33,Charlie Scott,PG,19.0
23,Paul Stovall,SF,9.4
5,Dick Van Arsdale,SG,15.4
41,Neal Walk,C,18.0
31,Walt Wesley,C,11.1
