No.,Player,Pos,PER
12,Travis Diener,PG,7.9
17,Mike Dunleavy,SF,13.1
5,T.J. Ford,PG,13.4
10,Jeff Foster,C,9.6
33,Danny Granger,SF,19.8
50,Tyler Hansbrough,PF,14.6
13,Luther Head,SG,11.5
55,Roy Hibbert,C,16.2
1,Dahntay Jones,SF,10.8
44,Solomon Jones,C,9.9
32,Josh McRoberts,C,14.8
3,Troy Murphy,PF,18.0
22,A.J. Price,PG,14.0
25,Brandon Rush,SG,9.6
2,Earl Watson,PG,10.9
