No.,Player,Pos,PER
12,Don Chaney,SG,13.0
18,Dave Cowens,C,15.4
27,Bill Dinwiddie,PF,10.4
29,Hank Finkel,C,12.1
17,John Havlicek,SF,20.8
26,Rich Johnson,C,22.2
11,Steve Kuberski,PF,11.8
20,Rex Morgan,SG,10.7
19,Don Nelson,SF,15.9
16,Tom Sanders,SF,6.1
33,Garfield Smith,C,7.6
10,Jo Jo White,PG,16.2
7,Art Williams,PG,12.5
28,Willie Williams,F,-2.9
