No.,Player,Pos,PER
33,Antonio Daniels,PG,16.1
21,Tim Duncan,PF,23.2
17,Mario Elie,SG,14.5
32,Sean Elliott,SF,12.6
10,Andrew Gaze,SG,8.5
2,Jaren Jackson,SG,12.5
6,Avery Johnson,PG,14.0
4,Steve Kerr,PG,9.9
25,Jerome Kersey,SF,7.4
54,Gerard King,SF,13.6
41,Will Perdue,C,11.7
50,David Robinson,C,24.9
31,Malik Rose,PF,19.7
11,Brandon Williams,SG,24.4
