No.,Player,Pos,PER
3,Alex Acker,SG,9.8
23,Marcus Camby,C,18.7
25,Mardy Collins,PG,9.9
1,Baron Davis,PG,14.5
40,Paul Davis,PF,10.7
31,Ricky Davis,SG,7.1
10,Eric Gordon,SG,14.9
6,Jason Hart,PG,6.1
2,Fred Jones,SF,10.4
9,DeAndre Jordan,C,14.1
35,Chris Kaman,C,14.4
5,Cuttino Mobley,SG,10.3
20,Steve Novak,PF,13.5
50,Zach Randolph,PF,19.6
34,Cheikh Samb,C,9.2
8,Brian Skinner,PF,10.6
4,Mike Taylor,PG,10.1
2,Tim Thomas,PF,9.1
12,Al Thornton,SF,12.6
