No.,Player,Pos,PER
10,B.J. Armstrong,PG,14.1
24,Bill Cartwright,C,10.9
54,Horace Grant,PF,20.6
20,Bob Hansen,SG,5.8
14,Craig Hodges,SG,10.4
2,Dennis Hopson,SG,5.9
23,Michael Jordan,SG,27.7
21,Stacey King,PF,13.4
53,Cliff Levingston,PF,13.1
25,Chuck Nevitt,C,-13.6
5,John Paxson,PG,10.9
32,Will Perdue,C,14.2
33,Scottie Pippen,SF,21.5
52,Mark Randall,PF,8.7
2,Rory Sparrow,PG,-5.5
42,Scott Williams,PF,14.6
