No.,Player,Pos,PER
21,Alexis Ajinca,C,6.3
14,D.J. Augustin,PG,11.2
19,Raja Bell,SG,12.8
4,Derrick Brown,SF,12.6
6,Tyson Chandler,C,12.5
32,Boris Diaw,PF,12.8
7,DeSagana Diop,C,7.8
20,Raymond Felton,PG,15.2
23,Stephen Graham,SG,11.2
15,Gerald Henderson,SG,9.7
0,Larry Hughes,SG,11.1
1,Stephen Jackson,SG,15.7
2,Acie Law,PG,7.5
13,Nazr Mohammed,C,19.6
22,Ronald Murray,SG,11.4
10,Vladimir Radmanovic,PF,8.0
42,Theo Ratliff,C,11.0
12,Tyrus Thomas,C,17.1
3,Gerald Wallace,SF,18.3
