No.,Player,Pos,PER
22,Gus Bailey,SG,11.9
10,Steve Hawes,C,11.4
34,John Johnson,SF,15.1
20,Kevin Kunnert,C,16.4
25,Cliff Meely,PF,12.0
50,Joe Meriweather,C,14.4
23,Calvin Murphy,PG,19.9
14,Mike Newlin,SG,17.4
42,Ed Ratleff,SF,13.5
31,Ron Riley,PF,10.5
45,Rudy Tomjanovich,PF,16.1
32,Rudy White,SG,12.5
11,Dave Wohl,PG,8.8
