No.,Player,Pos,PER
12,Rick Adelman,PG,13.4
33,Jim Barnett,SG,17.0
25,Leroy Ellis,C,15.6
15,Claude English,F,3.8
48,Walt Gilmore,PF,6.4
44,Gary Gregor,PF,11.4
11,Shaler Halimon,SF,12.2
38,Ron Knight,PF,9.0
35,Ed Manning,PF,10.8
40,Stan McKenzie,SF,13.8
41,Dorie Murrey,PF,16.3
45,Geoff Petrie,SG,17.2
54,Dale Schlueter,C,14.0
34,Bill Stricker,F,45.1
