No.,Player,Pos,PER
4,Quincy Acy,SF,17.2
14,D.J. Augustin,PG,1.2
13,Dwight Buycks,PG,7.2
5,Austin Daye,SF,2.4
3,Nando De Colo,SF,12.9
10,DeMar DeRozan,SG,18.4
2,Landry Fields,SF,8.6
22,Rudy Gay,SF,14.7
34,Aaron Gray,C,5.7
50,Tyler Hansbrough,PF,14.2
44,Chuck Hayes,C,9.6
15,Amir Johnson,PF,15.4
7,Kyle Lowry,PG,20.1
16,Steve Novak,PF,11.1
54,Patrick Patterson,PF,16.2
31,Terrence Ross,SG,12.0
25,John Salmons,SG,7.6
77,Julyan Stone,SG,6.6
17,Jonas Valanciunas,C,16.1
21,Greivis Vasquez,SG,14.2
