No.,Player,Pos,PER
1,Rafer Alston,PG,15.6
4,Tony Battie,PF,11.9
10,Keith Bogans,SG,8.0
34,Brian Cook,PF,7.6
31,Adonal Foyle,C,21.0
13,Marcin Gortat,PF,17.0
12,Dwight Howard,C,25.4
8,Anthony Johnson,PG,10.3
11,Courtney Lee,SG,10.7
9,Rashard Lewis,PF,16.8
10,Tyronn Lue,PG,9.4
14,Jameer Nelson,PG,20.6
20,Mickael Pietrus,SG,11.6
7,J.J. Redick,SG,9.9
32,Jeremy Richardson,SF,2.8
15,Hedo Turkoglu,SF,14.8
