No.,Player,Pos,PER
25,Jim Barnett,SG,9.8
46,Dennis Bell,SF,11.2
17,Henry Bibby,PG,14.7
24,Bill Bradley,SF,11.1
11,Jesse Dark,SG,11.0
31,Mel Davis,PF,12.6
10,Walt Frazier,PG,19.9
40,John Gianelli,C,12.4
7,Greg Jackson,SG,6.7
18,Phil Jackson,PF,13.7
15,Earl Monroe,SG,17.7
54,Howard Porter,SF,8.4
6,Tom Riker,C,9.4
9,Dave Stallworth,SF,7.6
41,Neal Walk,C,13.0
43,Harthorne Wingo,PF,13.9
