No.,Player,Pos,PER
31,Brent Barry,SG,12.9
25,Corey Benjamin,PG,8.3
44,Mario Bennett,PF,10.9
22,Keith Booth,SF,7.0
1,Randy Brown,PG,12.6
2,Mark Bryant,PF,12.1
21,Cory Carr,SG,5.1
18,Kornel David,SF,13.6
9,Ron Harper,SG,14.7
11,Charles Jones,SG,6.5
7,Toni Kukoc,SF,18.6
28,Andrew Lang,C,7.0
5,Rusty LaRue,PG,8.9
8,Dickey Simpkins,C,13.4
34,Bill Wennington,C,7.0
