No.,Player,Pos,PER
41,Cameron Bairstow,PF,2.1
0,Aaron Brooks,PG,14.4
21,Jimmy Butler,SG,21.3
34,Mike Dunleavy,SF,11.6
16,Pau Gasol,PF,22.7
22,Taj Gibson,PF,16.1
12,Kirk Hinrich,SG,6.8
3,Doug McDermott,SF,6.1
44,Nikola Mirotic,PF,17.9
48,Nazr Mohammed,C,8.7
55,E'Twaun Moore,SG,10.3
13,Joakim Noah,C,15.3
1,Derrick Rose,PG,15.9
20,Tony Snell,SF,10.2
