No.,Player,Pos,PER
7,Terrell Brandon,PG,20.9
43,Chris Carr,SG,6.5
15,Bill Curley,PF,7.4
11,Brian Evans,SF,3.1
21,Kevin Garnett,PF,22.4
22,Dean Garrett,C,13.6
40,Paul Grant,C,-14.3
20,Tom Hammonds,PF,9.4
24,Bobby Jackson,PG,14.4
31,Reggie Jordan,SG,9.8
3,Stephon Marbury,PG,18.8
42,Sam Mitchell,SF,14.1
8,Rasho Nesterovic,C,3.5
45,Andrae Patterson,PF,14.5
1,Anthony Peeler,SG,11.7
26,James Robinson,PG,8.2
3,Dennis Scott,SF,12.4
2,Malik Sealy,SF,11.1
32,Joe Smith,C,16.6
50,Trevor Winter,C,-4.3
