No.,Player,Pos,PER
10.0,Tiny Archibald,PG,25.2
,John Block,PF,13.9
41.0,Pete Cross,C,-5.3
33.0,Ken Durrett,SF,7.4
31.0,Dick Gibbs,SF,6.6
20.0,Johnny Green,PF,14.6
24.0,Matt Guokas,SG,11.2
18.0,Toby Kimball,PF,11.6
21.0,Don Kojis,SF,14.8
44.0,Sam Lacey,C,13.8
15.0,John Mengelt,SG,7.8
43.0,Mike Ratliff,C,10.2
23.0,Ron Riley,PF,11.7
15.0,Frank Schade,PG,5.8
25.0,Sam Sibert,PF,6.4
5.0,Tom Van Arsdale,SF,13.0
22.0,Nate Williams,SG,12.9
