No.,Player,Pos,PER
20,Mack Calvin,PG,14.0
30-52,Norm Cook,SF,3.8
30,Jacky Dorsey,SF,9.2
31,Bo Ellis,PF,9.1
30,Darnell Hillman,PF,12.1
44,Dan Issel,C,21.5
24,Bobby Jones,PF,19.8
45,Tom LaGarde,C,8.2
15,Jim Price,PG,11.2
21,Anthony Roberts,SF,12.2
10,Ralph Simpson,SG,8.1
5,Robert Smith,PG,10.9
14,Brian Taylor,PG,11.6
33,David Thompson,SG,23.2
32,Bob Wilkerson,SF,10.0
