No.,Player,Pos,PER
9,Tony Allen,SG,15.7
10,Gilbert Arenas,PG,9.9
11,Mike Conley,PG,16.8
44,Dante Cunningham,PF,14.9
18,Josh Davis,PF,11.3
33,Marc Gasol,C,18.4
22,Rudy Gay,SF,17.8
15,Hamed Haddadi,C,16.3
14,Lester Hudson,PG,0.4
32,O.J. Mayo,SG,14.7
1,Jeremy Pargo,PG,4.4
20,Quincy Pondexter,SF,9.4
50,Zach Randolph,PF,17.9
2,Josh Selby,PG,3.3
3,Brian Skinner,C,-14.6
5,Marreese Speights,PF,14.1
4,Sam Young,SF,10.6
