No.,Player,Pos,PER
42,Bruce Douglas,SG,5.7
22,Jerry Eaves,PG,-6.9
22,Franklin Edwards,PG,5.2
8,Eddie Johnson,SF,16.2
35,Joe Kleine,C,12.4
53,Mark Olberding,PF,8.8
21,Harold Pressley,SF,11.8
32,Johnny Rogers,PF,10.5
18,Derek Smith,SG,13.1
25,Brook Steppe,SG,11.4
24,Reggie Theus,PG,17.9
41,LaSalle Thompson,C,15.7
33,Otis Thorpe,PF,18.0
40,Terry Tyler,SF,12.8
2,Othell Wilson,PG,12.1
