No.,Player,Pos,PER
45,DeJuan Blair,PF,17.7
10,Keith Bogans,SF,7.7
15,Matt Bonner,PF,14.9
21,Tim Duncan,C,24.7
4,Michael Finley,SF,6.5
20,Manu Ginobili,SG,22.5
1,Malik Hairston,SG,11.6
22,Marcus Haislip,SF,15.4
3,George Hill,PG,14.7
11,Cedric Jackson,PG,19.2
24,Richard Jefferson,SF,13.1
28,Ian Mahinmi,C,21.6
8,Roger Mason,SG,9.7
34,Antonio McDyess,PF,12.2
9,Tony Parker,PG,16.4
42,Theo Ratliff,C,7.8
2,Garrett Temple,SG,11.1
