No.,Player,Pos,PER
18,Tom Boerwinkle,C,15.9
22,Jimmy Collins,SG,9.2
23,Jackie Dinkins,SF,13.7
31,Jim Fox,C,14.7
21,Jim King,SG,11.7
10,Bob Love,PF,16.8
40,Kenny McIntosh,SF,6.7
42,Charlie Paulk,PF,8.2
54,Howard Porter,SF,13.8
14,Clifford Ray,C,17.3
4,Jerry Sloan,SG,13.4
2-23,Norm Van Lier,PG,16.8
25,Chet Walker,SF,21.8
8,Bob Weiss,PG,12.4
