No.,Player,Pos,PER
34,Ray Allen,SG,22.2
5,Rick Brunson,PG,7.8
24,Mateen Cleaves,PG,9.1
4,Nick Collison,PF,14.0
30,Reggie Evans,PF,15.0
16,Noel Felix,SF,-1.1
21,Danny Fortson,C,8.5
7,Rashard Lewis,SF,20.0
33,Mikki Moore,C,8.6
22,Ronald Murray,SG,11.2
27,Johan Petro,C,10.4
9,Vitaly Potapenko,C,7.4
77,Vladimir Radmanovic,PF,13.1
8,Luke Ridnour,PG,16.0
31,Robert Swift,C,12.7
25,Earl Watson,PG,17.3
54,Chris Wilcox,PF,20.4
12,Damien Wilkins,SF,13.1
29,Mike Wilks,PG,14.6
