No.,Player,Pos,PER
4,Courtney Alexander,SG,13.6
5,Kwame Brown,PF,11.2
24,Hubert Davis,SG,10.7
32,Richard Hamilton,SG,16.9
3,Brendan Haywood,C,13.7
54,Popeye Jones,PF,14.4
23,Michael Jordan,SF,20.7
44,Christian Laettner,PF,13.7
10,Tyronn Lue,PG,13.7
8,Tyrone Nesby,SF,13.1
21,Bobby Simmons,SF,13.2
36,Etan Thomas,C,15.7
55,Jahidi White,C,14.9
12,Chris Whitney,PG,15.6
