No.,Player,Pos,PER
1,Derek Anderson,SG,10.0
11,Earl Boykins,PG,10.0
7,Primoz Brezec,C,1.5
13,Matt Carroll,SG,10.7
33,Jermareo Davidson,SF,9.8
4,Jared Dudley,PF,13.6
20,Raymond Felton,PG,13.8
24,Othella Harrington,C,5.8
5,Walter Herrmann,PF,12.1
15,Ryan Hollins,PF,11.4
0,Jeff McInnis,PG,6.5
6,Nazr Mohammed,C,16.2
50,Emeka Okafor,C,17.4
23,Jason Richardson,SF,18.4
3,Gerald Wallace,PF,17.5
