No.,Player,Pos,PER
10,Corky Calhoun,SF,10.0
16,Johnny Davis,SG,12.8
3,Herm Gilliam,SG,12.7
30,Bob Gross,SF,16.2
14,Lionel Hollins,PG,15.6
34,Robin Jones,C,13.1
20,Maurice Lucas,PF,18.3
22,Clyde Mayes,PF,3.5
36,Lloyd Neal,PF,13.1
15,Larry Steele,SG,16.3
13,Dave Twardzik,PG,16.3
42,Wally Walker,SF,14.0
32,Bill Walton,C,22.9
