No.,Player,Pos,PER
3,Darrell Armstrong,PG,15.6
2,Stacey Augmon,SF,10.0
42,P.J. Brown,PF,15.7
6,Tierre Brown,PG,-9.2
5,Maurice Carter,SG,4.8
1,Baron Davis,PG,20.7
17,Bryce Drew,PG,4.5
9,George Lynch,SF,9.7
21,Jamaal Magloire,C,16.5
24,Jamal Mashburn,SF,14.7
45,Sean Rooks,C,5.0
8,Steve Smith,SG,11.8
34,Robert Traylor,C,16.2
4,David Wesley,SG,12.6
30,David West,PF,15.9
11,Shammond Williams,PG,11.1
