No.,Player,Pos,PER
45,Randy Breuer,C,14.1
34,Terry Cummings,PF,18.2
23,Charles Davis,SF,13.9
7,Kenny Fields,SF,13.3
10,Mike Glenn,SG,12.0
15,Craig Hodges,SG,13.9
31,Earl Jones,C,2.0
3,Jeff Lamp,SF,12.2
53,Alton Lister,C,16.4
44,Paul Mokeski,C,7.9
4,Sidney Moncrief,PG,20.0
22,Ricky Pierce,SG,16.6
25,Paul Pressey,SF,18.6
35,Jerry Reynolds,SF,15.2
12,Derrick Rowland,SG,7.0
12,Bryan Warrick,PG,8.4
